,Chitwan,NewYork,Bonn,Sydney
2020012816,0.0,366.33,0.0,0.0
2020012817,0.0,327.64,0.0,0.0
2020012818,0.0,257.98,0.0,0.0
2020012819,0.0,164.95,0.0,16.42
2020012820,0.0,94.34,0.0,69.59
2020012821,0.0,43.64,0.0,178.58
2020012822,0.0,0.0,0.0,296.23
2020012823,0.0,0.0,0.0,377.74
2020012900,0.0,0.0,0.0,543.61
2020012901,30.6,0.0,0.0,673.49
2020012902,176.54,0.0,0.0,701.38
2020012903,374.74,0.0,0.0,762.4
2020012904,559.05,0.0,0.0,680.12
2020012905,668.34,0.0,0.0,532.02
2020012906,642.73,0.0,0.0,349.3
2020012907,616.72,0.0,13.47,175.94
2020012908,518.16,0.0,59.02,40.11
2020012909,370.02,0.0,108.29,0.0
2020012910,214.65,0.0,174.86,0.0
2020012911,41.5,0.0,170.36,0.0
2020012912,0.0,26.38,190.59,0.0
2020012913,0.0,159.37,141.02,0.0
2020012914,0.0,311.08,96.29,0.0
2020012915,0.0,432.48,56.27,0.0
2020012916,0.0,554.16,0.0,0.0
2020012917,0.0,568.88,0.0,0.0
2020012918,0.0,520.69,0.0,0.0
2020012919,0.0,414.93,0.0,4.38
2020012920,0.0,261.62,0.0,162.24
2020012921,0.0,86.56,0.0,354.02
2020012922,0.0,0.0,0.0,525.05
2020012923,0.0,0.0,0.0,669.85
2020013000,0.0,0.0,0.0,831.32
2020013001,30.84,0.0,0.0,963.52
2020013002,159.77,0.0,0.0,979.45
2020013003,344.77,0.0,0.0,946.6
2020013004,540.79,0.0,0.0,854.74
2020013005,627.32,0.0,0.0,677.88
2020013006,600.84,0.0,0.0,475.94
2020013007,576.91,0.0,15.65,242.45
2020013008,502.29,0.0,64.55,52.31
2020013009,348.04,0.0,115.57,0.0
2020013010,182.23,0.0,192.45,0.0
2020013011,39.98,0.0,222.35,0.0
2020013012,0.0,32.79,203.68,0.0
2020013013,0.0,165.96,148.98,0.0
2020013014,0.0,337.45,100.25,0.0
2020013015,0.0,434.28,39.36,0.0
2020013016,0.0,499.99,0.0,0.0
2020013017,0.0,490.7,0.0,0.0
2020013018,0.0,419.26,0.0,0.0
2020013019,0.0,309.6,0.0,23.12
2020013020,0.0,190.27,0.0,178.34
2020013021,0.0,56.01,0.0,378.42
2020013022,0.0,0.0,0.0,599.09
2020013023,0.0,0.0,0.0,821.7
2020013100,0.0,0.0,0.0,950.78
2020013101,39.42,0.0,0.0,1020.28
2020013102,154.0,0.0,0.0,1019.66
2020013103,340.11,0.0,0.0,956.34
2020013104,493.38,0.0,0.0,865.95
2020013105,686.17,0.0,0.0,697.21
2020013106,698.84,0.0,0.0,485.97
2020013107,653.27,0.0,17.22,252.86
2020013108,577.58,0.0,82.62,51.47
2020013109,423.05,0.0,168.13,0.0
2020013110,239.95,0.0,225.94,0.0
2020013111,40.06,0.0,228.02,0.0
2020013112,0.0,18.45,198.1,0.0
2020013113,0.0,73.38,165.1,0.0
2020013114,0.0,165.02,116.52,0.0
2020013115,0.0,215.09,76.96,0.0
2020013116,0.0,348.42,0.0,0.0
2020013117,0.0,341.8,0.0,0.0
2020013118,0.0,226.12,0.0,0.0
2020013119,0.0,157.54,0.0,24.9
2020013120,0.0,90.79,0.0,190.89
2020013121,0.0,31.44,0.0,414.51
2020013122,0.0,0.0,0.0,624.62
2020013123,0.0,0.0,0.0,797.01
2020020100,0.0,0.0,0.0,914.12
2020020101,40.38,0.0,0.0,922.63
2020020102,197.86,0.0,0.0,948.45
2020020103,385.34,0.0,0.0,902.4
2020020104,513.23,0.0,0.0,780.38
2020020105,631.52,0.0,0.0,639.06
2020020106,605.98,0.0,0.0,442.23
2020020107,585.27,0.0,10.57,212.84
2020020108,468.89,0.0,45.33,43.54
2020020109,368.87,0.0,44.8,0.0
2020020110,213.05,0.0,59.35,0.0
2020020111,40.84,0.0,54.81,0.0
2020020112,0.0,18.41,80.91,0.0
2020020113,0.0,40.06,70.39,0.0
2020020114,0.0,91.64,52.8,0.0
2020020115,0.0,164.0,28.43,0.0
2020020116,0.0,165.11,0.0,0.0
2020020117,0.0,199.4,0.0,0.0
2020020118,0.0,113.3,0.0,0.0
2020020119,0.0,88.26,0.0,21.05
2020020120,0.0,57.59,0.0,135.1
2020020121,0.0,38.28,0.0,309.4
2020020122,0.0,0.0,0.0,487.54
2020020123,0.0,0.0,0.0,656.23
2020020200,0.0,0.0,0.0,782.04
2020020201,35.31,0.0,0.0,803.92
2020020202,192.77,0.0,0.0,767.41
2020020203,397.51,0.0,0.0,654.59
2020020204,582.2,0.0,0.0,428.11
2020020205,728.11,0.0,0.0,283.57
2020020206,692.48,0.0,0.0,153.51
2020020207,659.4,0.0,13.54,70.47
2020020208,587.22,0.0,38.39,22.27
2020020209,438.05,0.0,94.13,0.0
2020020210,249.29,0.0,117.55,0.0
2020020211,58.15,0.0,119.89,0.0
2020020212,0.0,28.41,124.9,0.0
2020020213,0.0,161.12,102.85,0.0
2020020214,0.0,304.2,71.28,0.0
2020020215,0.0,331.27,25.73,0.0
2020020216,0.0,310.32,0.0,0.0
2020020217,0.0,299.91,0.0,0.0
2020020218,0.0,206.27,0.0,0.0
2020020219,0.0,170.28,0.0,12.82
2020020220,0.0,66.86,0.0,53.35
2020020221,0.0,39.47,0.0,149.99
2020020222,0.0,0.0,0.0,182.93
2020020223,0.0,0.0,0.0,349.14
2020020300,0.0,0.0,0.0,416.62
2020020301,38.74,0.0,0.0,767.76
2020020302,211.01,0.0,0.0,896.77
2020020303,392.97,0.0,0.0,912.79
2020020304,626.57,0.0,0.0,779.66
2020020305,743.14,0.0,0.0,618.61
2020020306,742.63,0.0,0.0,429.96
2020020307,707.7,0.0,18.92,194.98
2020020308,603.22,0.0,81.24,34.54
2020020309,449.25,0.0,153.23,0.0
2020020310,259.34,0.0,170.41,0.0
2020020311,46.73,0.0,162.89,0.0
2020020312,0.0,36.02,141.2,0.0
2020020313,0.0,186.7,145.16,0.0
2020020314,0.0,345.44,94.12,0.0
2020020315,0.0,474.05,42.21,0.0
2020020316,0.0,546.39,6.55,0.0
2020020317,0.0,559.66,0.0,0.0
2020020318,0.0,506.62,0.0,0.0
2020020319,0.0,405.66,0.0,16.44
2020020320,0.0,259.23,0.0,82.77
2020020321,0.0,91.71,0.0,206.76
2020020322,0.0,0.0,0.0,348.49
2020020323,0.0,0.0,0.0,488.69
2020020400,0.0,0.0,0.0,644.02
2020020401,40.66,0.0,0.0,619.76
2020020402,213.56,0.0,0.0,543.96
2020020403,409.35,0.0,0.0,449.16
2020020404,581.02,0.0,0.0,427.77
2020020405,723.0,0.0,0.0,351.68
2020020406,690.21,0.0,0.0,230.23
2020020407,673.85,0.0,18.62,105.48
2020020408,581.84,0.0,63.95,32.01
2020020409,440.22,0.0,97.38,0.0
2020020410,250.2,0.0,130.2,0.0
2020020411,60.26,0.0,215.31,0.0
2020020412,0.0,14.96,222.91,0.0
2020020413,0.0,44.05,169.79,0.0
2020020414,0.0,94.93,127.37,0.0
2020020415,0.0,166.85,39.74,0.0
2020020416,0.0,163.57,6.29,0.0
2020020417,0.0,234.09,0.0,0.0
2020020418,0.0,269.3,0.0,0.0
2020020419,0.0,184.07,0.0,17.03
2020020420,0.0,130.94,0.0,119.62
2020020421,0.0,47.75,0.0,305.59
2020020422,0.0,0.0,0.0,484.15
2020020423,0.0,0.0,0.0,626.14
2020020500,0.0,0.0,0.0,661.62
2020020501,41.57,0.0,0.0,720.7
2020020502,211.99,0.0,0.0,733.48
2020020503,399.15,0.0,0.0,682.31
2020020504,614.48,0.0,0.0,606.88
2020020505,722.36,0.0,0.0,492.31
2020020506,715.68,0.0,0.0,320.67
2020020507,685.09,0.0,32.89,149.37
2020020508,605.98,0.0,149.07,29.48
2020020509,458.51,0.0,242.71,0.0
2020020510,267.07,0.0,328.14,0.0
2020020511,67.81,0.0,379.43,0.0
2020020512,0.0,16.59,399.23,0.0
2020020513,0.0,22.01,331.88,0.0
2020020514,0.0,65.15,229.77,0.0
2020020515,0.0,141.12,99.77,0.0
2020020516,0.0,165.55,9.02,0.0
2020020517,0.0,178.22,0.0,0.0
2020020518,0.0,158.22,0.0,0.0
2020020519,0.0,150.62,0.0,10.78
2020020520,0.0,98.17,0.0,64.54
2020020521,0.0,41.26,0.0,96.16
2020020522,0.0,0.0,0.0,144.48
2020020523,0.0,0.0,0.0,189.24
2020020600,0.0,0.0,0.0,232.47
2020020601,38.74,0.0,0.0,218.32
2020020602,225.77,0.0,0.0,234.79
2020020603,431.11,0.0,0.0,283.38
2020020604,623.44,0.0,0.0,287.88
2020020605,750.62,0.0,0.0,152.43
2020020606,760.3,0.0,0.0,119.1
2020020607,735.22,0.0,29.04,74.09
2020020608,620.26,0.0,110.17,18.5
2020020609,467.83,0.0,191.3,0.0
2020020610,274.91,0.0,251.8,0.0
2020020611,55.81,0.0,263.12,0.0
2020020612,0.0,17.07,242.88,0.0
2020020613,0.0,24.84,194.84,0.0
2020020614,0.0,119.79,133.3,0.0
2020020615,0.0,95.22,64.91,0.0
2020020616,0.0,132.59,7.77,0.0
2020020617,0.0,75.6,0.0,0.0
2020020618,0.0,92.47,0.0,0.0
2020020619,0.0,82.55,0.0,7.91
2020020620,0.0,55.31,0.0,56.45
2020020621,0.0,27.37,0.0,75.37
2020020622,0.0,0.0,0.0,102.56
2020020623,0.0,0.0,0.0,91.35
2020020700,0.0,0.0,0.0,154.27
2020020701,50.92,0.0,0.0,211.76
2020020702,222.98,0.0,0.0,197.15
2020020703,417.08,0.0,0.0,203.13
2020020704,634.52,0.0,0.0,162.93
2020020705,740.09,0.0,0.0,247.89
2020020706,737.33,0.0,0.0,105.38
2020020707,695.96,0.0,39.23,109.87
2020020708,612.31,0.0,167.95,30.93
2020020709,453.26,0.0,293.26,0.0
2020020710,262.24,0.0,380.23,0.0
2020020711,70.39,0.0,421.66,0.0
2020020712,0.0,20.78,413.98,0.0
2020020713,0.0,83.25,355.38,0.0
2020020714,0.0,109.85,250.34,0.0
2020020715,0.0,98.59,114.31,0.0
2020020716,0.0,208.77,11.65,0.0
2020020717,0.0,220.09,0.0,0.0
2020020718,0.0,209.78,0.0,0.0
2020020719,0.0,144.18,0.0,13.3
2020020720,0.0,137.91,0.0,52.59
2020020721,0.0,76.34,0.0,113.05
2020020722,0.0,0.0,0.0,228.29
2020020723,0.0,0.0,0.0,320.26
2020020800,0.0,0.0,0.0,359.01
2020020801,35.6,0.0,0.0,340.8
2020020802,201.1,0.0,0.0,496.98
2020020803,400.62,0.0,0.0,496.38
2020020804,567.7,0.0,0.0,349.13
2020020805,717.17,0.0,0.0,198.12
2020020806,644.88,0.0,0.0,139.62
2020020807,610.42,0.0,25.18,72.36
2020020808,507.52,0.0,60.03,21.7
2020020809,373.15,0.0,102.65,0.0
2020020810,190.9,0.0,122.67,0.0
2020020811,45.62,0.0,173.55,0.0
2020020812,0.0,52.12,161.35,0.0
2020020813,0.0,227.23,139.32,0.0
2020020814,0.0,371.48,103.57,0.0
2020020815,0.0,385.83,45.7,0.0
2020020816,0.0,433.24,7.34,0.0
2020020817,0.0,442.12,0.0,0.0
2020020818,0.0,392.48,0.0,0.0
2020020819,0.0,299.87,0.0,7.46
2020020820,0.0,184.65,0.0,15.76
2020020821,0.0,89.76,0.0,34.33
2020020822,0.0,0.0,0.0,48.7
2020020823,0.0,0.0,0.0,93.19
2020020900,0.0,0.0,0.0,84.98
2020020901,36.46,0.0,0.0,115.18
2020020902,195.26,0.0,0.0,104.83
2020020903,378.88,0.0,0.0,177.5
2020020904,555.51,0.0,0.0,200.75
2020020905,681.84,0.0,0.0,127.28
2020020906,718.59,0.0,0.0,102.42
2020020907,695.63,0.0,30.28,61.84
2020020908,599.17,0.0,81.13,18.26
2020020909,445.44,0.0,159.69,0.0
2020020910,251.63,0.0,200.07,0.0
2020020911,66.27,0.0,189.55,0.0
2020020912,0.0,35.51,134.16,0.0
2020020913,0.0,156.62,92.96,0.0
2020020914,0.0,286.83,103.12,0.0
2020020915,0.0,399.47,34.2,0.0
2020020916,0.0,495.5,7.41,0.0
2020020917,0.0,434.46,0.0,0.0
2020020918,0.0,354.1,0.0,0.0
2020020919,0.0,293.8,0.0,12.41
2020020920,0.0,190.28,0.0,102.91
2020020921,0.0,77.67,0.0,203.65
2020020922,0.0,7.21,0.0,345.8
2020020923,0.0,0.0,0.0,455.55
2020021000,0.0,0.0,0.0,558.51
2020021001,51.61,0.0,0.0,664.86
2020021002,242.8,0.0,0.0,823.89
2020021003,438.68,0.0,0.0,696.14
2020021004,657.28,0.0,0.0,545.93
2020021005,766.3,0.0,0.0,362.09
2020021006,778.38,0.0,0.0,150.58
2020021007,754.55,0.0,25.78,71.91
2020021008,661.84,0.0,88.32,20.29
2020021009,488.95,0.0,147.31,0.0
2020021010,284.44,0.0,212.63,0.0
2020021011,80.02,0.0,251.39,0.0
2020021012,0.0,22.08,237.78,0.0
2020021013,0.0,64.52,180.79,0.0
2020021014,0.0,134.36,114.32,0.0
2020021015,0.0,165.78,54.83,0.0
2020021016,0.0,221.73,7.43,0.0
2020021017,0.0,88.88,0.0,0.0
2020021018,0.0,148.15,0.0,0.0
2020021019,0.0,53.59,0.0,12.26
2020021020,0.0,30.2,0.0,131.16
2020021021,0.0,9.23,0.0,325.7
2020021022,0.0,4.66,0.0,538.55
2020021023,0.0,0.0,0.0,716.93
2020021100,0.0,0.0,0.0,768.45
2020021101,57.95,0.0,0.0,906.27
2020021102,246.12,0.0,0.0,827.19
2020021103,465.77,0.0,0.0,601.2
2020021104,665.66,0.0,0.0,634.05
2020021105,772.51,0.0,0.0,572.47
2020021106,768.92,0.0,0.0,386.41
2020021107,742.63,0.0,36.65,184.27
2020021108,646.6,0.0,104.2,31.34
2020021109,483.62,0.0,181.42,0.0
2020021110,282.86,0.0,223.83,0.0
2020021111,59.57,0.0,259.22,0.0
2020021112,0.0,21.49,270.87,0.0
2020021113,0.0,28.46,199.85,0.0
2020021114,0.0,69.31,141.6,0.0
2020021115,0.0,107.52,72.59,0.0
2020021116,0.0,122.98,13.91,0.0
2020021117,0.0,206.11,0.0,0.0
2020021118,0.0,177.62,0.0,0.0
2020021119,0.0,190.95,0.0,11.3
2020021120,0.0,96.34,0.0,84.72
2020021121,0.0,44.37,0.0,157.2
2020021122,0.0,6.75,0.0,282.66
2020021123,0.0,0.0,0.0,268.76
2020021200,0.0,0.0,0.0,467.69
2020021201,49.44,0.0,0.0,487.4
2020021202,227.69,0.0,0.0,314.0
2020021203,399.32,0.0,0.0,385.52
2020021204,633.28,0.0,0.0,303.93
2020021205,757.02,0.0,0.0,420.38
2020021206,731.04,0.0,0.0,254.28
2020021207,713.84,0.0,39.88,111.3
2020021208,617.06,0.0,107.2,21.93
2020021209,457.8,0.0,178.4,0.0
2020021210,261.98,0.0,232.55,0.0
2020021211,75.88,0.0,272.24,0.0
2020021212,0.0,46.41,262.75,0.0
2020021213,0.0,216.79,214.98,0.0
2020021214,0.0,368.45,159.63,0.0
2020021215,0.0,485.81,80.35,0.0
2020021216,0.0,565.62,16.37,0.0
2020021217,0.0,424.81,0.0,0.0
2020021218,0.0,462.6,0.0,0.0
2020021219,0.0,360.7,0.0,8.91
2020021220,0.0,218.39,0.0,64.12
2020021221,0.0,74.06,0.0,182.05
2020021222,0.0,5.17,0.0,325.91
2020021223,0.0,0.0,0.0,442.81
2020021300,0.0,0.0,0.0,499.83
2020021301,46.19,0.0,0.0,468.89
2020021302,197.86,0.0,0.0,448.27
2020021303,402.4,0.0,0.0,465.37
2020021304,624.48,0.0,0.0,405.8
2020021305,734.7,0.0,0.0,377.41
2020021306,734.83,0.0,0.0,213.76
2020021307,689.88,0.0,21.3,91.67
2020021308,581.11,0.0,70.23,22.12
2020021309,427.16,0.0,71.09,0.0
2020021310,240.57,0.0,108.02,0.0
2020021311,53.61,0.0,65.88,0.0
2020021312,0.0,20.95,111.64,0.0
2020021313,0.0,43.49,164.58,0.0
2020021314,0.0,65.66,150.48,0.0
2020021315,0.0,57.12,64.66,0.0
2020021316,0.0,65.53,11.26,0.0
2020021317,0.0,55.2,0.0,0.0
2020021318,0.0,53.33,0.0,0.0
2020021319,0.0,135.38,0.0,10.76
2020021320,0.0,39.38,0.0,133.05
2020021321,0.0,41.14,0.0,320.77
2020021322,0.0,6.43,0.0,507.27
2020021323,0.0,0.0,0.0,565.09
2020021400,0.0,0.0,0.0,719.23
2020021401,58.11,0.0,0.0,866.38
2020021402,234.78,0.0,0.0,898.42
2020021403,436.22,0.0,0.0,833.66
2020021404,642.17,0.0,0.0,768.05
2020021405,778.25,0.0,0.0,622.35
2020021406,790.52,0.0,0.0,437.14
2020021407,759.68,0.0,35.89,185.61
2020021408,659.95,0.0,46.06,30.99
2020021409,495.25,0.0,91.91,0.0
2020021410,293.77,0.0,144.68,0.0
2020021411,75.36,0.0,146.14,0.0
2020021412,0.0,60.73,199.26,0.0
2020021413,0.0,215.71,125.09,0.0
2020021414,0.0,366.45,98.61,0.0
2020021415,0.0,474.11,52.23,0.0
2020021416,0.0,546.3,17.01,0.0
2020021417,0.0,539.51,0.0,0.0
2020021418,0.0,569.04,0.0,0.0
2020021419,0.0,473.33,0.0,11.43
2020021420,0.0,341.06,0.0,135.57
2020021421,0.0,152.87,0.0,357.42
2020021422,0.0,12.19,0.0,583.69
2020021423,0.0,0.0,0.0,743.99
2020021500,0.0,0.0,0.0,811.3
2020021501,45.27,0.0,0.0,859.95
2020021502,181.91,0.0,0.0,741.95
2020021503,367.85,0.0,0.0,661.37
2020021504,546.73,0.0,0.0,490.96
2020021505,718.1,0.0,0.0,514.32
2020021506,713.3,0.0,0.0,343.81
2020021507,677.38,0.0,36.83,154.88
2020021508,613.1,0.0,121.93,21.73
2020021509,414.76,0.0,235.2,0.0
2020021510,246.61,0.0,324.6,0.0
2020021511,67.34,0.0,363.29,0.0
2020021512,0.0,72.38,373.91,0.0
2020021513,0.0,262.27,344.02,0.0
2020021514,0.0,457.26,262.61,0.0
2020021515,0.0,587.54,123.42,0.0
2020021516,0.0,654.58,15.92,0.0
2020021517,0.0,659.88,0.0,0.0
2020021518,0.0,566.62,0.0,0.0
2020021519,0.0,446.23,0.0,8.95
2020021520,0.0,294.59,0.0,117.27
2020021521,0.0,124.41,0.0,286.74
2020021522,0.0,10.7,0.0,476.71
2020021523,0.0,0.0,0.0,674.99
2020021600,0.0,0.0,0.0,699.63
2020021601,49.52,0.0,0.0,707.55
2020021602,194.91,0.0,0.0,682.77
2020021603,374.8,0.0,0.0,632.21
2020021604,551.57,0.0,0.0,502.52
2020021605,718.62,0.0,0.0,363.7
2020021606,766.57,0.0,0.0,226.71
2020021607,741.55,0.0,32.74,83.18
2020021608,658.45,0.0,83.6,17.69
2020021609,512.35,0.0,168.17,0.0
2020021610,310.47,0.0,243.78,0.0
2020021611,86.49,0.0,281.41,0.0
2020021612,0.0,38.61,277.38,0.0
2020021613,0.0,126.97,222.22,0.0
2020021614,0.0,227.01,166.46,0.0
2020021615,0.0,321.02,86.5,0.0
2020021616,0.0,364.77,19.23,0.0
2020021617,0.0,350.96,0.0,0.0
2020021618,0.0,374.61,0.0,0.0
2020021619,0.0,313.99,0.0,6.91
2020021620,0.0,259.34,0.0,31.84
2020021621,0.0,98.62,0.0,111.14
2020021622,0.0,9.17,0.0,268.33
2020021623,0.0,0.0,0.0,204.93
2020021700,0.0,0.0,0.0,308.43
2020021701,58.53,0.0,0.0,153.34
2020021702,220.8,0.0,0.0,411.5
2020021703,399.9,0.0,0.0,278.78
2020021704,645.02,0.0,0.0,351.79
2020021705,767.98,0.0,0.0,387.55
2020021706,801.16,0.0,0.0,279.27
2020021707,755.61,0.0,24.18,110.42
2020021708,653.41,0.0,62.77,19.83
2020021709,514.26,0.0,89.17,0.0
2020021710,303.39,0.0,184.68,0.0
2020021711,94.09,0.0,316.45,0.0
2020021712,0.0,73.16,310.8,0.0
2020021713,0.0,261.07,245.63,0.0
2020021714,0.0,434.62,165.35,0.0
2020021715,0.0,568.6,93.2,0.0
2020021716,0.0,634.99,21.29,0.0
2020021717,0.0,641.3,0.0,0.0
2020021718,0.0,586.8,0.0,0.0
2020021719,0.0,471.77,0.0,8.66
2020021720,0.0,333.23,0.0,144.51
2020021721,0.0,141.34,0.0,355.43
2020021722,0.0,11.32,0.0,576.32
2020021723,0.0,0.0,0.0,750.02
2020021800,0.0,0.0,0.0,884.16
2020021801,53.74,0.0,0.0,960.79
2020021802,203.93,0.0,0.0,949.52
2020021803,375.34,0.0,0.0,860.8
2020021804,552.66,0.0,0.0,751.02
2020021805,742.02,0.0,0.0,494.29
2020021806,789.21,0.0,0.0,304.94
2020021807,726.11,0.0,46.96,130.93
2020021808,648.16,0.0,108.65,17.37
2020021809,500.05,0.0,178.23,0.0
2020021810,296.37,0.0,212.19,0.0
2020021811,83.05,0.0,217.3,0.0
2020021812,0.0,32.79,211.05,0.0
2020021813,0.0,75.31,163.71,0.0
2020021814,0.0,140.36,120.23,0.0
2020021815,0.0,209.91,77.61,0.0
2020021816,0.0,311.49,20.7,0.0
2020021817,0.0,254.04,0.0,0.0
2020021818,0.0,336.7,0.0,0.0
2020021819,0.0,191.3,0.0,7.66
2020021820,0.0,134.3,0.0,129.79
2020021821,0.0,61.69,0.0,356.41
2020021822,0.0,10.48,0.0,581.66
2020021823,0.0,0.0,0.0,789.45
2020021900,0.0,0.0,0.0,925.8
2020021901,47.16,0.0,0.0,999.06
2020021902,198.82,0.0,0.0,989.03
2020021903,362.94,0.0,0.0,915.98
2020021904,591.12,0.0,0.0,781.61
2020021905,678.45,0.0,0.0,582.66
2020021906,675.47,0.0,0.0,384.83
2020021907,660.45,0.0,51.01,184.04
2020021908,571.27,0.0,125.7,25.78
2020021909,432.45,0.0,193.35,0.0
2020021910,251.27,0.0,239.6,0.0
2020021911,78.86,0.0,277.28,0.0
2020021912,0.0,90.73,305.33,0.0
2020021913,0.0,286.59,245.53,0.0
2020021914,0.0,463.12,184.86,0.0
2020021915,0.0,589.66,105.25,0.0
2020021916,0.0,658.39,23.17,0.0
2020021917,0.0,672.49,0.0,0.0
2020021918,0.0,619.2,0.0,0.0
2020021919,0.0,504.23,0.0,7.51
2020021920,0.0,348.32,0.0,110.03
2020021921,0.0,161.45,0.0,299.91
2020021922,0.0,15.02,0.0,493.33
2020021923,0.0,0.0,0.0,577.15
2020022000,0.0,0.0,0.0,700.68
2020022001,39.8,0.0,0.0,784.31
2020022002,168.9,0.0,0.0,856.65
2020022003,334.29,0.0,0.0,853.2
2020022004,523.76,0.0,0.0,753.82
2020022005,663.5,0.0,0.0,594.92
2020022006,593.24,0.0,0.0,368.43
2020022007,579.27,0.0,43.77,153.89
2020022008,500.66,0.0,109.95,19.67
2020022009,385.27,0.0,180.7,0.0
2020022010,209.77,0.0,244.75,0.0
2020022011,73.69,0.0,199.84,0.0
2020022012,0.0,53.66,210.1,0.0
2020022013,0.0,203.94,172.51,0.0
2020022014,0.0,286.01,112.78,0.0
2020022015,0.0,369.38,45.62,0.0
2020022016,0.0,318.53,23.98,0.0
2020022017,0.0,354.97,0.0,0.0
2020022018,0.0,360.79,0.0,0.0
2020022019,0.0,306.25,0.0,5.8
2020022020,0.0,208.42,0.0,69.72
2020022021,0.0,82.78,0.0,202.8
2020022022,0.0,13.52,0.0,371.02
2020022023,0.0,0.0,0.0,493.76
2020022100,0.0,0.0,0.0,605.55
2020022101,22.67,0.0,0.0,568.99
2020022102,109.14,0.0,0.0,547.04
2020022103,174.41,0.0,0.0,521.16
2020022104,242.66,0.0,0.0,514.54
2020022105,274.78,0.0,0.0,416.34
2020022106,224.02,0.0,0.0,254.91
2020022107,203.83,0.0,79.69,96.67
2020022108,91.54,0.0,186.84,14.02
2020022109,128.73,0.0,268.02,0.0
2020022110,42.72,0.0,281.75,0.0
2020022111,33.21,0.0,300.6,0.0
2020022112,0.0,105.37,256.15,0.0
2020022113,0.0,306.04,226.48,0.0
2020022114,0.0,480.72,154.32,0.0
2020022115,0.0,615.34,88.75,0.0
2020022116,0.0,688.55,31.79,0.0
2020022117,0.0,699.55,0.0,0.0
2020022118,0.0,641.2,0.0,0.0
2020022119,0.0,528.34,0.0,6.02
2020022120,0.0,367.32,0.0,43.18
2020022121,0.0,178.48,0.0,133.73
2020022122,0.0,20.0,0.0,222.77
2020022123,0.0,0.0,0.0,287.63
2020022200,0.0,0.0,0.0,355.83
2020022201,31.35,0.0,0.0,455.57
2020022202,122.04,0.0,0.0,481.42
2020022203,214.96,0.0,0.0,515.92
2020022204,338.63,0.0,0.0,358.98
2020022205,511.05,0.0,0.0,282.08
2020022206,652.56,0.0,0.0,188.59
2020022207,660.75,0.0,50.86,78.5
2020022208,564.75,0.0,144.01,14.11
2020022209,447.73,0.0,189.7,0.0
2020022210,260.49,0.0,194.79,0.0
2020022211,95.41,0.0,194.5,0.0
2020022212,0.0,109.1,198.48,0.0
2020022213,0.0,309.99,125.22,0.0
2020022214,0.0,487.11,71.88,0.0
2020022215,0.0,620.7,42.82,0.0
2020022216,0.0,687.54,20.63,0.0
2020022217,0.0,696.24,0.0,0.0
2020022218,0.0,637.48,0.0,0.0
2020022219,0.0,516.33,0.0,6.78
2020022220,0.0,362.4,0.0,74.36
2020022221,0.0,180.2,0.0,212.55
2020022222,0.0,21.0,0.0,373.25
2020022223,0.0,0.0,0.0,496.38
2020022300,0.0,0.0,0.0,395.79
2020022301,43.32,0.0,0.0,487.3
2020022302,165.83,0.0,0.0,498.84
2020022303,293.13,0.0,0.0,354.42
2020022304,409.55,0.0,0.0,276.45
2020022305,529.36,0.0,0.0,305.18
2020022306,721.06,0.0,5.32,169.18
2020022307,631.34,0.0,30.93,80.73
2020022308,525.02,0.0,51.75,10.96
2020022309,368.24,0.0,63.23,0.0
2020022310,243.44,0.0,64.95,0.0
2020022311,59.25,0.0,77.52,0.0
2020022312,0.0,106.88,109.7,0.0
2020022313,0.0,298.24,96.15,0.0
2020022314,0.0,472.09,75.55,0.0
2020022315,0.0,603.12,51.14,0.0
2020022316,0.0,682.84,19.03,0.0
2020022317,0.0,690.41,0.0,0.0
2020022318,0.0,637.9,0.0,0.0
2020022319,0.0,520.73,0.0,6.55
2020022320,0.0,356.06,0.0,76.84
2020022321,0.0,172.2,0.0,213.82
2020022322,0.0,20.88,0.0,367.23
2020022323,0.0,0.0,0.0,503.98
2020022400,0.0,0.0,0.0,658.41
2020022401,41.7,0.0,0.0,683.34
2020022402,154.45,0.0,0.0,657.96
2020022403,269.93,0.0,0.0,667.45
2020022404,391.12,0.0,0.0,590.62
2020022405,454.02,0.0,0.0,430.22
2020022406,680.22,0.0,5.97,253.16
2020022407,622.66,0.0,39.48,105.2
2020022408,509.89,0.0,64.31,12.54
2020022409,289.24,0.0,73.77,0.0
2020022410,132.54,0.0,112.54,0.0
2020022411,66.84,0.0,153.99,0.0
2020022412,0.0,113.24,114.55,0.0
2020022413,0.0,296.35,126.59,0.0
2020022414,0.0,461.7,87.74,0.0
2020022415,0.0,582.77,46.56,0.0
2020022416,0.0,644.52,22.01,0.0
2020022417,0.0,593.09,0.0,0.0
2020022418,0.0,543.1,0.0,0.0
2020022419,0.0,358.57,0.0,0.0
2020022420,0.0,229.63,0.0,127.34
2020022421,0.0,107.56,0.0,350.58
2020022422,0.0,15.59,0.0,564.66
2020022423,0.0,0.0,0.0,740.09
2020022500,0.0,0.0,0.0,860.2
2020022501,34.05,0.0,0.0,920.58
2020022502,123.72,0.0,0.0,892.61
2020022503,215.66,0.0,0.0,853.47
2020022504,293.83,0.0,0.0,726.6
2020022505,417.46,0.0,0.0,561.98
2020022506,304.12,0.0,7.45,375.56
2020022507,227.77,0.0,77.27,149.7
2020022508,233.3,0.0,155.67,13.47
