-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Latitude  51.9812   Longitude 5.6584 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 15.29 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2020,8,3,8,3.07,191.17
2020,8,3,9,2.89,200.05
2020,8,3,10,2.43,213.08
2020,8,3,11,1.96,235.23
2020,8,3,12,1.84,269.51
2020,8,3,13,2.11,299.03
2020,8,3,14,2.51,321.06
2020,8,3,15,3.08,334.74
2020,8,3,16,3.41,341.03
2020,8,3,17,3.9,340.95
2020,8,3,18,4.97,338.4
2020,8,3,19,6.18,340.9
2020,8,3,20,6.92,344.96
2020,8,3,21,6.94,349.17
2020,8,3,22,6.63,355.47
2020,8,3,23,6.41,0.98
2020,8,4,0,6.22,3.6
2020,8,4,1,5.97,1.65
2020,8,4,2,5.79,357.6
2020,8,4,3,5.58,353.33
2020,8,4,4,5.13,350.35
2020,8,4,5,3.9,346.21
2020,8,4,6,3.54,342.93
2020,8,4,7,3.19,337.83
2020,8,4,8,2.85,323.35
2020,8,4,9,2.98,306.03
2020,8,4,10,3.26,293.92
2020,8,4,11,3.61,287.14
2020,8,4,12,3.7,283.3
2020,8,4,13,3.58,279.42
2020,8,4,14,3.52,277.39
2020,8,4,15,3.12,275.75
2020,8,4,16,2.37,265.47
2020,8,4,17,1.76,241.61
2020,8,4,18,1.69,192.24
2020,8,4,19,3.13,173.12
2020,8,4,20,4.92,180.18
2020,8,4,21,6.57,192.7
2020,8,4,22,7.47,208.55
2020,8,4,23,7.73,221.27
2020,8,5,0,7.78,224.92
2020,8,5,1,7.66,218.92
2020,8,5,2,7.82,211.39
2020,8,5,3,7.77,207.8
2020,8,5,4,7.43,205.76
2020,8,5,5,6.17,201.76
2020,8,5,6,5.73,201.92
2020,8,5,7,7.55,214.76
2020,8,5,8,8.15,218.69
2020,8,5,9,8.06,218.55
2020,8,5,10,7.6,216.55
2020,8,5,11,7.1,214.69
2020,8,5,12,6.65,213.41
2020,8,5,13,6.21,213.03
2020,8,5,14,5.71,213.17
2020,8,5,15,5.2,211.73
2020,8,5,16,4.74,209.31
2020,8,5,17,4.58,207.74
2020,8,5,18,4.35,207.35
2020,8,5,19,4.33,209.3
2020,8,5,20,4.3,211.46
2020,8,5,21,4.24,213.19
2020,8,5,22,4.13,211.61
2020,8,5,23,3.97,209.24
2020,8,6,0,3.95,212.15
2020,8,6,1,4.2,218.81
2020,8,6,2,4.44,223.36
2020,8,6,3,4.39,224.5
2020,8,6,4,4.17,220.52
2020,8,6,5,4.11,212.66
2020,8,6,6,3.26,203.56
2020,8,6,7,2.98,198.96
2020,8,6,8,3.58,197.76
2020,8,6,9,4.18,198.1
2020,8,6,10,4.27,198.43
2020,8,6,11,3.96,196.15
2020,8,6,12,3.3,191.18
2020,8,6,13,2.57,179.13
2020,8,6,14,2.08,155.36
2020,8,6,15,2.2,126.18
2020,8,6,16,2.77,111.2
2020,8,6,17,3.36,102.49
2020,8,6,18,4.45,88.39
2020,8,6,19,5.47,83.44
2020,8,6,20,6.3,80.51
2020,8,6,21,7.02,81.29
2020,8,6,22,7.47,85.86
2020,8,6,23,7.52,93.34
2020,8,7,0,7.05,102.8
2020,8,7,1,6.1,114.04
2020,8,7,2,5.0,128.14
2020,8,7,3,4.27,145.82
2020,8,7,4,4.07,162.47
2020,8,7,5,4.13,175.34
2020,8,7,6,3.43,180.52
2020,8,7,7,2.43,172.62
2020,8,7,8,2.36,167.57
2020,8,7,9,2.63,162.37
2020,8,7,10,2.71,151.07
2020,8,7,11,2.71,142.37
2020,8,7,12,2.66,135.0
2020,8,7,13,2.56,126.31
2020,8,7,14,2.52,116.57
2020,8,7,15,2.54,105.15
2020,8,7,16,2.63,97.67
2020,8,7,17,2.97,85.47
2020,8,7,18,3.97,73.64
2020,8,7,19,5.08,69.75
2020,8,7,20,5.83,72.71
2020,8,7,21,6.22,80.61
2020,8,7,22,6.41,90.98
2020,8,7,23,6.53,101.74
2020,8,8,0,6.51,110.09
2020,8,8,1,6.04,116.0
2020,8,8,2,5.08,119.09
2020,8,8,3,4.05,116.86
2020,8,8,4,3.58,107.76
2020,8,8,5,3.86,100.15
2020,8,8,6,3.77,98.7
2020,8,8,7,2.87,98.44
2020,8,8,8,2.18,93.7
2020,8,8,9,2.62,88.8
2020,8,8,10,2.08,79.62
2020,8,8,11,1.73,59.04
2020,8,8,12,1.94,37.98
2020,8,8,13,2.5,27.77
2020,8,8,14,3.24,25.08
2020,8,8,15,4.11,27.05
2020,8,8,16,4.88,31.58
2020,8,8,17,5.62,36.23
2020,8,8,18,6.51,41.21
2020,8,8,19,7.26,46.66
2020,8,8,20,7.65,51.26
2020,8,8,21,7.87,56.09
2020,8,8,22,7.97,61.6
2020,8,8,23,7.69,66.85
2020,8,9,0,7.11,69.41
2020,8,9,1,6.64,71.63
2020,8,9,2,6.52,72.63
2020,8,9,3,6.54,71.41
2020,8,9,4,6.37,68.65
2020,8,9,5,5.14,64.84
2020,8,9,6,3.55,52.5
2020,8,9,7,3.44,42.05
2020,8,9,8,4.28,48.25
2020,8,9,9,4.87,56.64
2020,8,9,10,5.31,70.31
2020,8,9,11,5.55,82.63
2020,8,9,12,5.24,88.72
2020,8,9,13,4.6,86.59
2020,8,9,14,4.37,75.29
2020,8,9,15,4.93,65.67
2020,8,9,16,5.54,60.69
2020,8,9,17,5.93,55.95
2020,8,9,18,6.86,54.55
2020,8,9,19,7.67,57.73
2020,8,9,20,7.67,63.7
2020,8,9,21,7.3,67.94
2020,8,9,22,6.92,68.56
2020,8,9,23,6.72,67.43
2020,8,10,0,6.73,66.77
2020,8,10,1,6.73,67.04
2020,8,10,2,6.66,66.95
2020,8,10,3,6.57,68.81
2020,8,10,4,6.34,72.5
2020,8,10,5,5.12,75.5
2020,8,10,6,3.93,77.73
2020,8,10,7,4.04,90.33
2020,8,10,8,4.26,91.79
2020,8,10,9,4.68,93.25
2020,8,10,10,4.83,93.34
2020,8,10,11,4.92,91.0
2020,8,10,12,5.09,86.92
2020,8,10,13,5.36,81.87
2020,8,10,14,5.63,77.41
2020,8,10,15,6.03,73.37
2020,8,10,16,6.8,73.79
2020,8,10,17,7.62,78.94
2020,8,10,18,8.12,83.7
2020,8,10,19,7.94,85.71
2020,8,10,20,7.48,84.31
2020,8,10,21,7.32,81.84
2020,8,10,22,7.43,79.95
2020,8,10,23,7.59,79.87
2020,8,11,0,7.78,85.68
2020,8,11,1,7.61,87.94
2020,8,11,2,7.52,87.26
2020,8,11,3,7.4,87.88
2020,8,11,4,7.14,89.0
2020,8,11,5,6.36,91.55
2020,8,11,6,5.75,96.94
2020,8,11,7,5.4,103.37
2020,8,11,8,5.11,111.54
2020,8,11,9,4.74,117.79
2020,8,11,10,4.39,121.63
2020,8,11,11,4.14,123.93
2020,8,11,12,3.97,125.72
2020,8,11,13,3.73,124.59
2020,8,11,14,3.43,119.13
2020,8,11,15,3.4,115.03
2020,8,11,16,3.49,111.56
2020,8,11,17,3.8,102.21
2020,8,11,18,4.79,99.2
2020,8,11,19,6.22,109.92
2020,8,11,20,7.87,124.53
2020,8,11,21,8.33,131.92
2020,8,11,22,7.87,134.56
2020,8,11,23,7.34,134.05
2020,8,12,0,6.82,131.75
2020,8,12,1,6.34,127.24
2020,8,12,2,5.99,121.18
2020,8,12,3,6.15,115.17
2020,8,12,4,6.53,112.58
2020,8,12,5,5.94,112.89
2020,8,12,6,4.86,112.28
2020,8,12,7,4.62,114.92
2020,8,12,8,4.55,113.35
2020,8,12,9,4.67,112.62
2020,8,12,10,4.58,114.73
2020,8,12,11,4.18,118.67
2020,8,12,12,3.56,120.27
2020,8,12,13,2.89,115.11
2020,8,12,14,2.48,100.71
2020,8,12,15,2.62,82.45
2020,8,12,16,3.32,71.91
2020,8,12,17,4.13,69.65
2020,8,12,18,5.32,70.98
2020,8,12,19,6.44,80.15
2020,8,12,20,6.97,90.51
2020,8,12,21,7.01,100.78
2020,8,12,22,6.7,110.61
2020,8,12,23,6.32,117.23
2020,8,13,0,5.99,120.58
2020,8,13,1,5.8,122.3
2020,8,13,2,5.58,124.85
2020,8,13,3,5.05,129.23
2020,8,13,4,4.67,133.31
2020,8,13,5,4.13,134.69
2020,8,13,6,3.38,130.97
2020,8,13,7,2.74,132.69
2020,8,13,8,2.62,141.53
2020,8,13,9,2.79,141.82
2020,8,13,10,2.9,134.13
2020,8,13,11,2.84,128.51
2020,8,13,12,2.77,124.18
2020,8,13,13,2.77,125.71
2020,8,13,14,2.61,128.93
2020,8,13,15,2.2,129.96
2020,8,13,16,1.82,127.51
2020,8,13,17,1.93,125.3
2020,8,13,18,2.28,131.24
2020,8,13,19,2.57,140.8
2020,8,13,20,2.93,155.76
2020,8,13,21,3.57,170.43
2020,8,13,22,4.08,183.73
2020,8,13,23,4.31,197.71
2020,8,14,0,4.44,211.71
2020,8,14,1,4.52,220.38
2020,8,14,2,4.58,223.27
2020,8,14,3,4.8,224.14
2020,8,14,4,5.17,224.69
2020,8,14,5,4.67,225.88
2020,8,14,6,4.21,230.64
2020,8,14,7,4.47,236.2
2020,8,14,8,4.38,237.25
2020,8,14,9,4.11,234.68
2020,8,14,10,3.9,229.96
2020,8,14,11,3.78,225.5
2020,8,14,12,3.68,221.64
2020,8,14,13,3.56,219.31
2020,8,14,14,3.35,217.32
2020,8,14,15,2.97,219.34
2020,8,14,16,2.4,227.64
2020,8,14,17,2.0,241.73
2020,8,14,18,1.89,270.71
2020,8,14,19,2.2,302.39
2020,8,14,20,2.46,324.95
2020,8,14,21,2.26,340.44
2020,8,14,22,1.68,351.42
2020,8,14,23,1.0,353.26
2020,8,15,0,0.44,316.43
2020,8,15,1,0.81,254.36
2020,8,15,2,1.47,247.24
2020,8,15,3,2.09,252.38
2020,8,15,4,2.61,260.88
2020,8,15,5,2.76,267.4
2020,8,15,6,2.66,265.96
2020,8,15,7,2.63,263.51
2020,8,15,8,2.33,259.37
2020,8,15,9,1.95,250.84
2020,8,15,10,1.61,240.95
2020,8,15,11,1.32,231.71
2020,8,15,12,0.93,224.32
2020,8,15,13,0.51,219.35
2020,8,15,14,0.16,60.95
2020,8,15,15,0.95,53.04
2020,8,15,16,1.82,59.92
2020,8,15,17,2.54,66.43
2020,8,15,18,3.51,75.81
2020,8,15,19,4.29,86.45
2020,8,15,20,4.41,96.91
2020,8,15,21,4.33,104.74
2020,8,15,22,4.15,107.21
2020,8,15,23,3.99,105.31
2020,8,16,0,3.95,101.53
2020,8,16,1,4.05,96.65
2020,8,16,2,4.38,90.92
2020,8,16,3,4.69,90.29
2020,8,16,4,4.92,93.09
2020,8,16,5,4.67,94.41
2020,8,16,6,3.66,94.04
2020,8,16,7,3.52,93.69
2020,8,16,8,3.67,95.63
2020,8,16,9,3.77,102.31
2020,8,16,10,3.86,107.08
2020,8,16,11,3.97,109.18
2020,8,16,12,4.09,110.44
2020,8,16,13,4.21,110.66
2020,8,16,14,4.22,109.24
2020,8,16,15,4.01,106.53
2020,8,16,16,3.68,97.8
2020,8,16,17,3.62,94.83
2020,8,16,18,3.48,100.48
2020,8,16,19,3.29,113.22
2020,8,16,20,3.0,135.11
2020,8,16,21,2.89,161.71
2020,8,16,22,2.84,188.22
2020,8,16,23,3.22,216.62
2020,8,17,0,4.28,237.53
2020,8,17,1,5.19,249.54
2020,8,17,2,5.31,257.95
2020,8,17,3,4.66,257.5
2020,8,17,4,4.02,247.27
2020,8,17,5,3.48,239.52
2020,8,17,6,2.89,233.25
2020,8,17,7,3.65,227.87
2020,8,17,8,4.45,219.08
2020,8,17,9,5.07,218.74
2020,8,17,10,4.5,226.19
2020,8,17,11,3.31,225.57
2020,8,17,12,2.2,209.39
2020,8,17,13,1.96,180.23
2020,8,17,14,2.54,165.92
2020,8,17,15,2.81,166.0
2020,8,17,16,2.77,172.87
2020,8,17,17,2.89,193.92
2020,8,17,18,3.08,216.75
2020,8,17,19,3.7,234.2
2020,8,17,20,3.95,246.58
2020,8,17,21,3.92,255.11
2020,8,17,22,3.98,258.67
2020,8,17,23,4.0,255.88
2020,8,18,0,4.14,245.57
2020,8,18,1,4.65,232.78
2020,8,18,2,5.43,225.87
2020,8,18,3,5.94,226.23
2020,8,18,4,6.14,228.92
2020,8,18,5,5.51,230.81
2020,8,18,6,5.3,235.82
2020,8,18,7,6.19,238.9
2020,8,18,8,6.41,239.22
2020,8,18,9,6.47,243.0
2020,8,18,10,6.41,247.87
2020,8,18,11,6.26,252.33
2020,8,18,12,6.1,256.0
2020,8,18,13,5.95,258.57
2020,8,18,14,5.72,260.96
2020,8,18,15,5.37,262.65
2020,8,18,16,4.79,265.97
2020,8,18,17,4.03,272.56
2020,8,18,18,3.52,279.71
2020,8,18,19,2.94,285.74
2020,8,18,20,2.29,288.5
2020,8,18,21,1.44,284.79
2020,8,18,22,0.79,244.95
2020,8,18,23,1.36,196.98
2020,8,19,0,2.39,185.45
2020,8,19,1,3.5,186.67
2020,8,19,2,4.54,192.41
2020,8,19,3,5.28,195.27
2020,8,19,4,5.64,195.67
2020,8,19,5,5.02,189.77
2020,8,19,6,3.44,170.58
2020,8,19,7,3.69,161.1
2020,8,19,8,4.76,163.91
2020,8,19,9,5.11,161.29
2020,8,19,10,5.31,162.18
2020,8,19,11,5.37,163.7
2020,8,19,12,5.36,165.32
2020,8,19,13,5.44,166.12
2020,8,19,14,5.66,168.3
2020,8,19,15,5.78,169.48
2020,8,19,16,5.87,169.5
2020,8,19,17,6.58,177.28
2020,8,19,18,6.87,187.12
2020,8,19,19,6.36,182.96
2020,8,19,20,6.34,167.76
2020,8,19,21,7.24,159.06
2020,8,19,22,7.83,158.09
2020,8,19,23,8.16,164.34
2020,8,20,0,8.34,178.55
2020,8,20,1,8.74,194.4
2020,8,20,2,8.53,204.22
2020,8,20,3,7.89,207.35
2020,8,20,4,6.98,199.43
2020,8,20,5,6.6,196.22
2020,8,20,6,5.75,202.03
2020,8,20,7,6.38,226.64
2020,8,20,8,5.68,240.93
2020,8,20,9,4.3,236.71
2020,8,20,10,3.63,210.65
2020,8,20,11,4.15,184.75
2020,8,20,12,4.96,165.42
2020,8,20,13,5.75,152.84
2020,8,20,14,6.07,140.9
2020,8,20,15,6.17,122.64
2020,8,20,16,7.25,110.45
2020,8,20,17,8.3,113.74
2020,8,20,18,8.94,124.36
2020,8,20,19,9.5,135.9
2020,8,20,20,9.48,142.17
2020,8,20,21,9.71,154.36
2020,8,20,22,9.44,164.99
2020,8,20,23,8.95,174.54
2020,8,21,0,7.95,188.14
2020,8,21,1,6.35,205.49
2020,8,21,2,4.94,225.58
2020,8,21,3,4.22,199.34
2020,8,21,4,6.29,177.72
2020,8,21,5,8.45,187.86
2020,8,21,6,8.46,195.97
2020,8,21,7,7.52,201.5
2020,8,21,8,7.87,208.7
2020,8,21,9,9.75,213.6
2020,8,21,10,9.38,209.92
2020,8,21,11,9.69,209.09
2020,8,21,12,10.2,212.74
2020,8,21,13,10.48,218.46
2020,8,21,14,10.48,225.94
2020,8,21,15,9.73,233.45
2020,8,21,16,8.7,241.07
2020,8,21,17,8.1,247.3
2020,8,21,18,7.68,253.57
2020,8,21,19,7.15,257.12
2020,8,21,20,6.82,258.91
2020,8,21,21,7.05,257.91
2020,8,21,22,7.0,252.39
2020,8,21,23,7.0,242.06
2020,8,22,0,7.52,234.73
2020,8,22,1,8.03,230.09
2020,8,22,2,8.21,226.54
2020,8,22,3,8.13,222.04
2020,8,22,4,8.28,214.81
2020,8,22,5,7.92,210.21
2020,8,22,6,9.19,221.48
2020,8,22,7,11.2,230.95
2020,8,22,8,11.51,231.92
2020,8,22,9,11.72,232.99
2020,8,22,10,11.96,234.87
2020,8,22,11,12.07,237.15
2020,8,22,12,12.17,239.32
2020,8,22,13,12.26,241.87
2020,8,22,14,12.08,244.15
2020,8,22,15,11.35,245.75
2020,8,22,16,10.92,246.26
2020,8,22,17,10.29,244.12
2020,8,22,18,9.81,240.45
2020,8,22,19,9.28,236.19
2020,8,22,20,8.46,232.65
2020,8,22,21,8.55,232.13
2020,8,22,22,8.58,232.47
2020,8,22,23,8.37,231.59
2020,8,23,0,8.13,226.95
2020,8,23,1,8.1,224.61
2020,8,23,2,8.14,221.89
2020,8,23,3,8.25,218.77
2020,8,23,4,8.53,216.51
2020,8,23,5,8.13,216.48
2020,8,23,6,9.2,228.54
2020,8,23,7,10.97,242.47
2020,8,23,8,11.19,249.06
2020,8,23,9,10.96,253.39
2020,8,23,10,10.67,258.04
2020,8,23,11,10.42,263.28
2020,8,23,12,10.07,268.84
2020,8,23,13,9.75,273.81
2020,8,23,14,9.36,278.11
2020,8,23,15,8.72,280.74
2020,8,23,16,7.92,281.44
2020,8,23,17,6.62,279.17
2020,8,23,18,5.68,271.42
2020,8,23,19,5.5,258.61
2020,8,23,20,5.86,245.42
2020,8,23,21,6.75,236.14
2020,8,23,22,7.34,231.01
2020,8,23,23,7.45,226.4
2020,8,24,0,7.43,221.72
2020,8,24,1,7.49,221.74
2020,8,24,2,8.05,224.72
2020,8,24,3,8.29,231.31
2020,8,24,4,8.52,240.19
2020,8,24,5,8.08,244.52
2020,8,24,6,7.65,246.84
2020,8,24,7,8.69,256.59
2020,8,24,8,8.92,261.74
2020,8,24,9,8.93,264.83
2020,8,24,10,8.74,267.03
2020,8,24,11,8.49,268.05
2020,8,24,12,8.23,267.55
2020,8,24,13,8.12,267.52
2020,8,24,14,8.14,269.56
2020,8,24,15,8.06,273.33
2020,8,24,16,7.62,277.96
2020,8,24,17,6.49,281.73
2020,8,24,18,5.76,280.62
2020,8,24,19,5.51,275.37
2020,8,24,20,5.13,265.98
2020,8,24,21,4.89,252.81
2020,8,24,22,5.0,240.51
2020,8,24,23,5.23,228.21
2020,8,25,0,5.6,218.2
2020,8,25,1,6.11,208.93
2020,8,25,2,6.53,203.77
2020,8,25,3,6.42,196.91
2020,8,25,4,6.36,189.27
2020,8,25,5,6.16,180.36
2020,8,25,6,6.22,176.76
2020,8,25,7,6.96,176.85
2020,8,25,8,8.13,180.44
2020,8,25,9,9.47,186.59
2020,8,25,10,10.64,192.51
2020,8,25,11,11.56,198.85
2020,8,25,12,11.78,202.45
2020,8,25,13,11.42,196.5
2020,8,25,14,12.2,193.18
2020,8,25,15,12.64,198.67
2020,8,25,16,12.96,207.23
2020,8,25,17,12.66,212.71
2020,8,25,18,12.59,221.05
2020,8,25,19,12.78,232.55
2020,8,25,20,12.85,234.3
2020,8,25,21,13.38,230.66
2020,8,25,22,14.25,230.81
2020,8,25,23,15.03,230.04
2020,8,26,0,15.9,229.2
2020,8,26,1,17.29,230.17
2020,8,26,2,18.38,233.73
2020,8,26,3,18.4,239.9
2020,8,26,4,17.96,246.0
2020,8,26,5,17.61,249.19
2020,8,26,6,17.41,251.43
2020,8,26,7,17.17,253.69
2020,8,26,8,17.03,255.71
2020,8,26,9,16.86,258.21
2020,8,26,10,17.01,261.68
2020,8,26,11,16.81,265.63
2020,8,26,12,16.68,269.6
2020,8,26,13,16.36,274.66
2020,8,26,14,15.62,279.73
2020,8,26,15,14.54,282.66
2020,8,26,16,13.6,284.24
2020,8,26,17,12.44,284.96
2020,8,26,18,11.3,285.73
2020,8,26,19,9.66,285.58
2020,8,26,20,8.21,283.08
2020,8,26,21,7.43,280.72
2020,8,26,22,6.93,283.49
2020,8,26,23,6.49,286.51
2020,8,27,0,5.85,287.18
2020,8,27,1,5.13,285.01
2020,8,27,2,4.24,280.3
2020,8,27,3,3.73,272.88
2020,8,27,4,3.22,263.44
2020,8,27,5,2.46,253.75
2020,8,27,6,1.74,233.39
2020,8,27,7,1.41,199.44
2020,8,27,8,2.01,184.67
2020,8,27,9,2.69,179.83
2020,8,27,10,3.16,174.75
2020,8,27,11,3.36,177.34
2020,8,27,12,3.4,181.58
2020,8,27,13,3.31,178.92
2020,8,27,14,3.51,162.49
2020,8,27,15,4.27,146.86
2020,8,27,16,4.68,136.29
2020,8,27,17,5.51,125.24
2020,8,27,18,6.87,122.37
2020,8,27,19,8.06,120.22
2020,8,27,20,9.0,115.61
2020,8,27,21,9.01,124.65
2020,8,27,22,9.82,140.84
2020,8,27,23,8.89,141.78
2020,8,28,0,8.58,162.01
2020,8,28,1,8.84,184.0
2020,8,28,2,8.64,208.51
2020,8,28,3,9.06,221.61
2020,8,28,4,9.07,221.51
2020,8,28,5,8.92,218.85
2020,8,28,6,8.42,216.82
2020,8,28,7,10.03,228.44
2020,8,28,8,9.92,231.94
2020,8,28,9,9.61,231.3
2020,8,28,10,9.28,229.51
2020,8,28,11,8.9,227.6
2020,8,28,12,8.36,225.23
2020,8,28,13,7.85,222.62
2020,8,28,14,7.22,219.11
2020,8,28,15,6.21,217.63
2020,8,28,16,4.98,218.25
2020,8,28,17,4.74,216.42
2020,8,28,18,5.3,217.16
2020,8,28,19,5.86,217.69
2020,8,28,20,6.21,218.77
2020,8,28,21,6.6,220.63
2020,8,28,22,6.68,219.02
2020,8,28,23,6.74,214.76
2020,8,29,0,6.85,209.05
2020,8,29,1,6.92,203.96
2020,8,29,2,7.09,200.11
2020,8,29,3,7.23,199.12
2020,8,29,4,7.33,199.09
2020,8,29,5,6.95,201.37
2020,8,29,6,6.59,206.99
2020,8,29,7,8.07,219.78
2020,8,29,8,8.24,225.5
2020,8,29,9,8.02,228.2
2020,8,29,10,7.63,227.86
2020,8,29,11,7.31,228.64
2020,8,29,12,7.04,232.85
2020,8,29,13,6.73,239.69
2020,8,29,14,6.38,248.59
2020,8,29,15,6.12,255.59
2020,8,29,16,5.89,259.99
2020,8,29,17,5.47,260.79
2020,8,29,18,5.56,256.35
2020,8,29,19,5.85,246.21
2020,8,29,20,6.04,243.17
2020,8,29,21,6.01,240.9
2020,8,29,22,5.85,238.16
2020,8,29,23,5.63,235.52
2020,8,30,0,5.42,232.02
2020,8,30,1,5.22,228.82
2020,8,30,2,5.05,227.07
2020,8,30,3,4.93,227.57
2020,8,30,4,4.7,230.8
2020,8,30,5,4.14,239.13
2020,8,30,6,2.94,252.53
2020,8,30,7,2.06,300.26
2020,8,30,8,2.02,342.69
2020,8,30,9,2.29,355.5
2020,8,30,10,2.87,356.4
2020,8,30,11,3.87,355.95
2020,8,30,12,5.14,358.26
2020,8,30,13,6.45,1.18
2020,8,30,14,7.43,2.59
2020,8,30,15,8.41,1.12
2020,8,30,16,9.04,359.41
2020,8,30,17,9.25,356.76
2020,8,30,18,9.63,355.67
2020,8,30,19,9.43,357.48
2020,8,30,20,8.99,358.41
2020,8,30,21,8.42,358.24
2020,8,30,22,7.59,355.93
2020,8,30,23,7.22,355.53
2020,8,31,0,7.25,358.33
2020,8,31,1,6.84,357.06
2020,8,31,2,6.81,356.71
2020,8,31,3,6.56,353.98
2020,8,31,4,6.18,350.76
2020,8,31,5,6.01,350.81
2020,8,31,6,5.37,353.4
2020,8,31,7,5.02,355.18
2020,8,31,8,5.01,354.54
2020,8,31,9,4.57,351.75
2020,8,31,10,4.12,346.96
2020,8,31,11,4.09,343.23
2020,8,31,12,3.94,342.46
2020,8,31,13,3.85,341.05
2020,8,31,14,4.07,340.59
2020,8,31,15,4.48,340.43
2020,8,31,16,5.11,341.81
2020,8,31,17,5.65,343.54
2020,8,31,18,6.55,347.46
2020,8,31,19,6.73,354.47
2020,8,31,20,6.26,3.79
2020,8,31,21,5.52,13.66
2020,8,31,22,4.68,21.94
2020,8,31,23,3.84,29.74
2020,9,1,0,3.18,35.41
2020,9,1,1,2.73,36.15
2020,9,1,2,2.64,30.21
2020,9,1,3,2.74,21.95
2020,9,1,4,2.94,16.36
2020,9,1,5,3.02,16.37
2020,9,1,6,2.53,17.43
2020,9,1,7,2.46,19.13
2020,9,1,8,1.95,17.27
2020,9,1,9,1.49,5.41
2020,9,1,10,1.39,358.39
2020,9,1,11,1.49,2.41
2020,9,1,12,1.76,10.76
2020,9,1,13,1.99,18.29
2020,9,1,14,2.2,25.02
2020,9,1,15,2.3,24.3
2020,9,1,16,2.28,16.94
2020,9,1,17,2.73,359.84
2020,9,1,18,3.74,351.58
2020,9,1,19,4.4,353.47
2020,9,1,20,4.48,358.7
2020,9,1,21,4.11,7.42
2020,9,1,22,3.67,16.7
2020,9,1,23,3.23,22.78
2020,9,2,0,2.76,26.06
2020,9,2,1,2.3,26.91
2020,9,2,2,1.95,26.15
2020,9,2,3,1.68,22.74
2020,9,2,4,1.47,16.7
2020,9,2,5,1.39,10.05
2020,9,2,6,1.13,3.16
2020,9,2,7,1.2,3.37
2020,9,2,8,1.64,25.1
2020,9,2,9,1.26,36.66
2020,9,2,10,0.65,45.49
2020,9,2,11,0.07,270.0
2020,9,2,12,0.71,261.16
2020,9,2,13,1.14,273.14
2020,9,2,14,1.42,282.73
2020,9,2,15,1.62,290.88
2020,9,2,16,1.81,304.1
2020,9,2,17,2.35,327.63
2020,9,2,18,3.15,344.45
2020,9,2,19,3.29,351.81
2020,9,2,20,2.77,354.0
2020,9,2,21,1.89,343.21
2020,9,2,22,1.46,301.65
2020,9,2,23,2.14,264.98
2020,9,3,0,2.87,246.37
2020,9,3,1,3.63,232.96
2020,9,3,2,4.74,225.93
2020,9,3,3,5.86,222.41
2020,9,3,4,6.56,218.96
2020,9,3,5,6.81,211.87
2020,9,3,6,6.28,196.7
2020,9,3,7,6.8,186.86
2020,9,3,8,8.01,189.09
2020,9,3,9,8.72,199.64
2020,9,3,10,9.45,202.88
2020,9,3,11,9.84,208.4
2020,9,3,12,10.27,215.25
2020,9,3,13,10.41,222.93
2020,9,3,14,10.15,228.53
2020,9,3,15,9.69,231.02
2020,9,3,16,10.22,232.58
2020,9,3,17,10.67,232.22
2020,9,3,18,10.62,230.58
2020,9,3,19,10.61,230.35
2020,9,3,20,10.6,233.09
2020,9,3,21,10.11,235.83
2020,9,3,22,9.57,238.68
2020,9,3,23,9.06,241.98
2020,9,4,0,8.75,245.63
2020,9,4,1,8.21,249.27
2020,9,4,2,7.66,251.32
2020,9,4,3,7.02,248.6
2020,9,4,4,7.04,247.9
2020,9,4,5,6.78,245.77
2020,9,4,6,5.68,243.43
2020,9,4,7,6.14,251.84
2020,9,4,8,6.91,254.53
2020,9,4,9,7.51,254.79
2020,9,4,10,7.91,255.99
2020,9,4,11,8.02,256.99
2020,9,4,12,7.89,257.66
2020,9,4,13,7.73,257.63
2020,9,4,14,7.81,259.09
2020,9,4,15,7.75,262.59
2020,9,4,16,6.93,266.44
2020,9,4,17,5.87,272.06
2020,9,4,18,5.75,273.9
2020,9,4,19,5.71,271.49
2020,9,4,20,5.48,267.14
2020,9,4,21,5.33,262.08
2020,9,4,22,5.51,257.05
2020,9,4,23,5.66,256.02
2020,9,5,0,5.85,268.77
2020,9,5,1,5.79,285.09
2020,9,5,2,5.08,289.61
2020,9,5,3,4.71,287.98
2020,9,5,4,4.56,280.75
2020,9,5,5,4.99,265.06
2020,9,5,6,5.01,255.47
2020,9,5,7,5.86,262.41
2020,9,5,8,7.15,273.57
2020,9,5,9,7.4,279.41
2020,9,5,10,7.75,281.7
2020,9,5,11,8.12,282.95
2020,9,5,12,8.41,283.87
2020,9,5,13,8.59,284.76
2020,9,5,14,8.56,286.27
2020,9,5,15,8.3,288.15
2020,9,5,16,7.78,290.27
2020,9,5,17,6.77,292.75
2020,9,5,18,5.97,292.2
2020,9,5,19,5.53,287.77
2020,9,5,20,5.09,279.81
2020,9,5,21,4.88,270.46
2020,9,5,22,5.15,262.51
